PNA;MIEJSCOWOå∆;ULICA;NUMERY;GMINA;POWIAT;WOJEW”DZTWO
98-240;Szadkowice-Kolonia;;;Szadek;zduÒskowolski;≥Ûdzkie
98-240;Szadkowice-Ogrodzim;;;Szadek;zduÒskowolski;≥Ûdzkie
05-084;SzadkÛwek;;;Leszno;warszawski zachodni;mazowieckie
88-140;Szad≥owice;;;Gniewkowo;inowroc≥awski;kujawsko-pomorskie
82-500;Szadowo;;;Kwidzyn;kwidzyÒski;pomorskie
62-700;SzadÛw KsiÍøy;;;Turek;turecki;wielkopolskie
62-700;SzadÛw PaÒski;;;Turek;turecki;wielkopolskie
82-420;SzadÛwko;;;Ryjewo;kwidzyÒski;pomorskie
48-316;Szadurczyce;;;£ambinowice;nyski;opolskie
73-130;Szadzko;;;Dobrzany;stargardzki;zachodniopomorskie
07-402;Szafarczyska;;;Lelis;ostro≥Ícki;mazowieckie
07-402;Szafarnia;;;Lelis;ostro≥Ícki;mazowieckie
13-306;Szafarnia;;;KurzÍtnik;nowomiejski;warmiÒsko-mazurskie
87-404;Szafarnia;;;Radomin;golubsko-dobrzyÒski;kujawsko-pomorskie
34-424;Szaflary;;;Szaflary;nowotarski;ma≥opolskie
07-436;Szafranki;;;£yse;ostro≥Ícki;mazowieckie
14-100;Szafranki;;;OstrÛda;ostrÛdzki;warmiÒsko-mazurskie
16-080;Szafranki;;;Tykocin;bia≥ostocki;podlaskie
16-424;Szafranki;;;FilipÛw;suwalski;podlaskie
19-110;Szafranki;;;Goniπdz;moniecki;podlaskie
39-304;SzafranÛw;;;Czermin;mielecki;podkarpackie
57-314;SzalejÛw Dolny;;;K≥odzko;k≥odzki;dolnoúlπskie
57-314;SzalejÛw GÛrny;;;K≥odzko;k≥odzki;dolnoúlπskie
82-220;Szaleniec;;;Stare Pole;malborski;pomorskie
22-680;Szalenik;;;Lubycza KrÛlewska;tomaszowski;lubelskie
22-670;Szalenik-Kolonia;;;Be≥øec;tomaszowski;lubelskie
14-526;Szalmia;;;P≥oskinia;braniewski;warmiÒsko-mazurskie
63-645;Szalonka;;;£Íka Opatowska;kÍpiÒski;wielkopolskie
88-220;Szalonki;;;OsiÍciny;radziejowski;kujawsko-pomorskie
38-331;Szalowa;;;£uøna;gorlicki;ma≥opolskie
89-652;Sza≥amaje;;;Czersk;chojnicki;pomorskie
26-050;Sza≥as;;;ZagnaÒsk;kielecki;úwiÍtokrzyskie
28-340;Sza≥as;;;SÍdziszÛw;jÍdrzejowski;úwiÍtokrzyskie
62-860;Sza≥e;;;OpatÛwek;kaliski;wielkopolskie
14-200;Sza≥kowo;;;I≥awa;i≥awski;warmiÒsko-mazurskie
11-042;Sza≥stry;;;Jonkowo;olsztyÒski;warmiÒsko-mazurskie
42-677;Sza≥sza;;;Zbros≥awice;tarnogÛrski;úlπskie
82-500;Sza≥winek;;;Kwidzyn;kwidzyÒski;pomorskie
62-305;Szamarzewo;;;Ko≥aczkowo;wrzesiÒski;wielkopolskie
62-305;Szamarzewo (Borkowo);;;Ko≥aczkowo;wrzesiÒski;wielkopolskie
05-282;Szamocin;;;StrachÛwka;wo≥omiÒski;mazowieckie
64-820;Szamocin;;;Szamocin;chodzieski;wielkopolskie
64-500;Szamotu≥y;;;Szamotu≥y;szamotulski;wielkopolskie
05-830;Szamoty;;;Nadarzyn;pruszkowski;mazowieckie
64-820;Szamoty;;;Szamocin;chodzieski;wielkopolskie
99-335;SzamÛw;;;Witonia;≥Íczycki;≥Ûdzkie
21-404;Szaniawy-Matysy;;;TrzebieszÛw;≥ukowski;lubelskie
21-404;Szaniawy-Poniaty;;;TrzebieszÛw;≥ukowski;lubelskie
28-100;Szaniec;;;Busko-ZdrÛj;buski;úwiÍtokrzyskie
08-200;SzaÒkÛw;;;£osice;≥osicki;mazowieckie
09-166;Szapsk;;;Raciπø;p≥oÒski;mazowieckie
89-200;Szaradowo;;;Szubin;nakielski;kujawsko-pomorskie
23-412;SzarajÛwka;;;£ukowa;bi≥gorajski;lubelskie
32-104;Szarbia;;;Koniusza;proszowicki;ma≥opolskie
28-530;Szarbia Zwierzyniecka;;;Skalbmierz;kazimierski;úwiÍtokrzyskie
28-400;SzarbkÛw;;;PiÒczÛw;piÒczowski;úwiÍtokrzyskie
26-337;Szarbsko;;;AleksandrÛw;piotrkowski;≥Ûdzkie
66-330;Szarcz;;;Pszczew;miÍdzyrzecki;lubuskie
34-383;Szare;;;MilÛwka;øywiecki;úlπskie
34-383;Szare (Suche);;;MilÛwka;øywiecki;úlπskie
19-321;Szarejki;;;E≥k;e≥cki;warmiÒsko-mazurskie
19-420;Szarejki;;;Kowale Oleckie;olecki;warmiÒsko-mazurskie
19-321;Szarek;;;E≥k;e≥cki;warmiÒsko-mazurskie
19-520;Szarek;;;Banie Mazurskie;go≥dapski;warmiÒsko-mazurskie
96-520;Szarglew;;;I≥Ûw;sochaczewski;mazowieckie
14-521;Szarki;;;Lelkowo;braniewski;warmiÒsko-mazurskie
42-160;Szarki;;;Krzepice;k≥obucki;úlπskie
64-300;Szarki;;;Nowy Tomyúl;nowotomyski;wielkopolskie
32-250;SzarkÛwka;;;Charsznica;miechowski;ma≥opolskie
88-150;Szarlej;;;Kruszwica;inowroc≥awski;kujawsko-pomorskie
42-130;Szarlejka;;;WrÍczyca Wielka;k≥obucki;úlπskie
42-130;Szarlejka (Nowa Szarlejka);;;WrÍczyca Wielka;k≥obucki;úlπskie
83-400;Szarlota;;;Koúcierzyna;koúcierski;pomorskie
07-440;Szar≥at;;;Goworowo;ostro≥Ícki;mazowieckie
83-305;Szar≥ata;WspÛlna;;Przodkowo;kartuski;pomorskie
83-305;Szar≥ata;;1-24;Przodkowo;kartuski;pomorskie
86-150;Szar≥ata;;;Osie;úwiecki;kujawsko-pomorskie
83-305;Szar≥ata (Bielawy);;1-DK;Przodkowo;kartuski;pomorskie
83-304;Szar≥ata (Brzeziny);;52-141;Przodkowo;kartuski;pomorskie
83-305;Szar≥ata (Czarna Huta);;61-66;Przodkowo;kartuski;pomorskie
83-304;Szar≥ata (Gliniewo);;1-DK;Przodkowo;kartuski;pomorskie
83-305;Szar≥ata (Mas≥owo);;1-DK;Przodkowo;kartuski;pomorskie
83-304;Szar≥ata (Stanis≥awy);S≥oneczna;;Przodkowo;kartuski;pomorskie
83-304;Szar≥ata (Stanis≥awy);;1-DK;Przodkowo;kartuski;pomorskie
62-613;Szar≥atÛw;;;Osiek Ma≥y;kolski;wielkopolskie
86-342;Szarnoú;;;åwiecie nad Osπ;grudziπdzki;kujawsko-pomorskie
58-400;Szarocin;;;Kamienna GÛra;kamiennogÛrski;dolnoúlπskie
99-100;Szarowizna;;;£Íczyca;≥Íczycki;≥Ûdzkie
22-600;Szarowola;;;TomaszÛw Lubelski;tomaszowski;lubelskie
32-014;SzarÛw;;;K≥aj;wielicki;ma≥opolskie
99-200;SzarÛw;;;PoddÍbice;poddÍbicki;≥Ûdzkie
07-100;Szaruty;;;Liw;wÍgrowski;mazowieckie
33-200;Szarwark;;;Dπbrowa Tarnowska;dπbrowski;ma≥opolskie
84-105;Szary DwÛr;;;Krokowa;pucki;pomorskie
55-140;Szarzyna;;;ØmigrÛd;trzebnicki;dolnoúlπskie
17-100;Szasta≥y;;;Bielsk Podlaski;bielski;podlaskie
23-225;Szastarka;;;Szastarka;kraúnicki;lubelskie
09-454;Szasty;;;Bulkowo;p≥ocki;mazowieckie
56-215;Szaszorowice;;;NiechlÛw;gÛrowski;dolnoúlπskie
83-421;Szatarpy;;1-52, 55-DK;Nowa Karczma;koúcierski;pomorskie
83-404;Szatarpy;;53-54;Nowa Karczma;koúcierski;pomorskie
87-850;Szatki;;;ChoceÒ;w≥oc≥awski;kujawsko-pomorskie
11-410;Szaty Wielkie;;;Barciany;kÍtrzyÒski;warmiÒsko-mazurskie
11-410;Szaty Wielkie (Rowy);;;Barciany;kÍtrzyÒski;warmiÒsko-mazurskie
82-200;Szawa≥d;;;Malbork;malborski;pomorskie
08-207;Szaw≥y;;;Olszanka;≥osicki;mazowieckie
11-036;Szπbruk;;;Gietrzwa≥d;olsztyÒski;warmiÒsko-mazurskie
05-504;Szczaki;;;Piaseczno;piaseczyÒski;mazowieckie
21-470;Szcza≥b;;;Krzywda;≥ukowski;lubelskie
66-225;Szczaniec;;;Szczaniec;úwiebodziÒski;lubuskie
34-607;Szczawa;;;Kamienica;limanowski;ma≥opolskie
07-440;Szczawin;;;Goworowo;ostro≥Ícki;mazowieckie
09-120;Szczawin;;;Nowe Miasto;p≥oÒski;mazowieckie
57-100;Szczawin;;;Strzelin;strzeliÒski;dolnoúlπskie
09-550;Szczawin Borowy-Kolonia;;;Szczawin Koúcielny;gostyniÒski;mazowieckie
09-550;Szczawin Borowy-Wieú;;;Szczawin Koúcielny;gostyniÒski;mazowieckie
09-550;Szczawin Koúcielny;;;Szczawin Koúcielny;gostyniÒski;mazowieckie
95-002;Szczawin (Szczawin Duøy);Leúna;1-DK;Zgierz;zgierski;≥Ûdzkie
95-002;Szczawin (Szczawin Duøy);Strykowska;;Zgierz;zgierski;≥Ûdzkie
95-001;Szczawin (Szczawin Ma≥y);Bielska;;Zgierz;zgierski;≥Ûdzkie
95-001;Szczawin (Szczawin Ma≥y);Dzia≥kowa;;Zgierz;zgierski;≥Ûdzkie
95-001;Szczawin (Szczawin Ma≥y);Leúna;1-DK;Zgierz;zgierski;≥Ûdzkie
95-001;Szczawin (Szczawin Ma≥y);Straøacka;;Zgierz;zgierski;≥Ûdzkie
95-002;Szczawin (Szczawin Przykoúcielny);Koúcielna;;Zgierz;zgierski;≥Ûdzkie
95-002;Szczawin (Szczawin-Kolonia);DÍbowa;;Zgierz;zgierski;≥Ûdzkie
95-002;Szczawin (Szczawin-Kolonia);Olszynowa;;Zgierz;zgierski;≥Ûdzkie
95-002;Szczawin (Szczawin-Kolonia);Polna;;Zgierz;zgierski;≥Ûdzkie
95-002;Szczawin (Szczawin-Kolonia);Zgierska;;Zgierz;zgierski;≥Ûdzkie
57-521;Szczawina;;;Bystrzyca K≥odzka;k≥odzki;dolnoúlπskie
09-550;Szczawinek;;;Szczawin Koúcielny;gostyniÒski;mazowieckie
38-542;Szczawne;;;KomaÒcza;sanocki;podkarpackie
34-460;Szczawnica;;;Szczawnica;nowotarski;ma≥opolskie
33-370;Szczawnik;;;Muszyna;nowosπdecki;ma≥opolskie
66-615;Szczawno;;;Dπbie;kroúnieÒski;lubuskie
87-510;Szczawno;;;Skrwilno;rypiÒski;kujawsko-pomorskie
98-260;Szczawno;;;Burzenin;sieradzki;≥Ûdzkie
99-232;Szczawno Rzeczyckie;;;Zadzim;poddÍbicki;≥Ûdzkie
58-310;Szczawno-ZdrÛj;;;Szczawno-ZdrÛj;wa≥brzyski;dolnoúlπskie
28-100;Szczaworyø;;;Busko-ZdrÛj;buski;úwiÍtokrzyskie
16-304;Szczeberka;;;Nowinka;augustowski;podlaskie
83-424;Szczeblewo;;;Lipusz;koúcierski;pomorskie
88-210;Szczeblotowo;;;Dobre;radziejowski;kujawsko-pomorskie
16-304;Szczebra;;;Nowinka;augustowski;podlaskie
22-460;Szczebrzeszyn;;;Szczebrzeszyn;zamojski;lubelskie
22-460;Szczebrzeszyn (B≥onie);;;Szczebrzeszyn;zamojski;lubelskie
22-460;Szczebrzeszyn (SzperÛwka);;;Szczebrzeszyn;zamojski;lubelskie
28-232;Szczebrzusz;;;£ubnice;staszowski;úwiÍtokrzyskie
09-227;Szczechowo;;;Szczutowo;sierpecki;mazowieckie
12-200;Szczechy Ma≥e;;;Pisz;piski;warmiÒsko-mazurskie
12-200;Szczechy Wielkie;;;Pisz;piski;warmiÒsko-mazurskie
71-627;Szczecin;1 Maja;;Szczecin;Szczecin;zachodniopomorskie
71-126;Szczecin;26 Kwietnia;;Szczecin;Szczecin;zachodniopomorskie
70-214;Szczecin;3 Maja;1-17;Szczecin;Szczecin;zachodniopomorskie
70-215;Szczecin;3 Maja;18-DK;Szczecin;Szczecin;zachodniopomorskie
70-376;Szczecin;5 Lipca;12-36b, 24-32d(p);Szczecin;Szczecin;zachodniopomorskie
70-374;Szczecin;5 Lipca;1-6, 44-47;Szczecin;Szczecin;zachodniopomorskie
70-375;Szczecin;5 Lipca;7-11d, 38-43;Szczecin;Szczecin;zachodniopomorskie
70-136;Szczecin;9 Maja;;Szczecin;Szczecin;zachodniopomorskie
71-527;Szczecin;Adama Asnyka;10-19;Szczecin;Szczecin;zachodniopomorskie
71-526;Szczecin;Adama Asnyka;1-9g, 20-22;Szczecin;Szczecin;zachodniopomorskie
71-280;Szczecin;Adama Mickiewicza;101-121(n);Szczecin;Szczecin;zachodniopomorskie
71-140;Szczecin;Adama Mickiewicza;104-128a(p);Szczecin;Szczecin;zachodniopomorskie
71-260;Szczecin;Adama Mickiewicza;121a-151a(n);Szczecin;Szczecin;zachodniopomorskie
71-147;Szczecin;Adama Mickiewicza;130-134(p);Szczecin;Szczecin;zachodniopomorskie
71-152;Szczecin;Adama Mickiewicza;136;Szczecin;Szczecin;zachodniopomorskie
71-153;Szczecin;Adama Mickiewicza;138-144(p);Szczecin;Szczecin;zachodniopomorskie
70-383;Szczecin;Adama Mickiewicza;1-41(n);Szczecin;Szczecin;zachodniopomorskie
71-165;Szczecin;Adama Mickiewicza;148-164(p);Szczecin;Szczecin;zachodniopomorskie
71-271;Szczecin;Adama Mickiewicza;153a-163(n);Szczecin;Szczecin;zachodniopomorskie
71-200;Szczecin;Adama Mickiewicza;166-172(p);Szczecin;Szczecin;zachodniopomorskie
70-384;Szczecin;Adama Mickiewicza;2-22(p);Szczecin;Szczecin;zachodniopomorskie
70-386;Szczecin;Adama Mickiewicza;24-54(p);Szczecin;Szczecin;zachodniopomorskie
70-385;Szczecin;Adama Mickiewicza;43-55(n);Szczecin;Szczecin;zachodniopomorskie
71-101;Szczecin;Adama Mickiewicza;64-68b(p);Szczecin;Szczecin;zachodniopomorskie
71-307;Szczecin;Adama Mickiewicza;69-87a(n);Szczecin;Szczecin;zachodniopomorskie
71-103;Szczecin;Adama Mickiewicza;70-78(p);Szczecin;Szczecin;zachodniopomorskie
71-105;Szczecin;Adama Mickiewicza;80-96(p);Szczecin;Szczecin;zachodniopomorskie
71-279;Szczecin;Adama Mickiewicza;91-97(n);Szczecin;Szczecin;zachodniopomorskie
71-107;Szczecin;Adama Mickiewicza;98-102(p);Szczecin;Szczecin;zachodniopomorskie
70-880;Szczecin;Adriatycka;;Szczecin;Szczecin;zachodniopomorskie
71-804;Szczecin;Agatowa;;Szczecin;Szczecin;zachodniopomorskie
70-889;Szczecin;Agawowa;;Szczecin;Szczecin;zachodniopomorskie
70-781;Szczecin;Agnieszki;;Szczecin;Szczecin;zachodniopomorskie
71-253;Szczecin;Akacjowa;;Szczecin;Szczecin;zachodniopomorskie
70-893;Szczecin;Aksamitna;;Szczecin;Szczecin;zachodniopomorskie
70-781;Szczecin;Akwarelowa;;Szczecin;Szczecin;zachodniopomorskie
70-373;Szczecin;al. BohaterÛw Warszawy;102-106;Szczecin;Szczecin;zachodniopomorskie
70-371;Szczecin;al. BohaterÛw Warszawy;107-115;Szczecin;Szczecin;zachodniopomorskie
70-370;Szczecin;al. BohaterÛw Warszawy;11-16;Szczecin;Szczecin;zachodniopomorskie
70-367;Szczecin;al. BohaterÛw Warszawy;116-120;Szczecin;Szczecin;zachodniopomorskie
70-366;Szczecin;al. BohaterÛw Warszawy;1-7;Szczecin;Szczecin;zachodniopomorskie
70-372;Szczecin;al. BohaterÛw Warszawy;17-24;Szczecin;Szczecin;zachodniopomorskie
70-340;Szczecin;al. BohaterÛw Warszawy;26-37g;Szczecin;Szczecin;zachodniopomorskie
70-342;Szczecin;al. BohaterÛw Warszawy;40-42(p), 47-51(n);Szczecin;Szczecin;zachodniopomorskie
71-070;Szczecin;al. BohaterÛw Warszawy;55;Szczecin;Szczecin;zachodniopomorskie
71-061;Szczecin;al. BohaterÛw Warszawy;74-83c;Szczecin;Szczecin;zachodniopomorskie
70-343;Szczecin;al. BohaterÛw Warszawy;85-93a;Szczecin;Szczecin;zachodniopomorskie
70-341;Szczecin;al. BohaterÛw Warszawy;96-101;Szczecin;Szczecin;zachodniopomorskie
70-412;Szczecin;al. Niepodleg≥oúci;1-33;Szczecin;Szczecin;zachodniopomorskie
70-404;Szczecin;al. Niepodleg≥oúci;34-36(p), 40-44;Szczecin;Szczecin;zachodniopomorskie
70-445;Szczecin;al. Papieøa Jana Paw≥a II;13-17, 37-41;Szczecin;Szczecin;zachodniopomorskie
70-413;Szczecin;al. Papieøa Jana Paw≥a II;1-4, 50;Szczecin;Szczecin;zachodniopomorskie
70-453;Szczecin;al. Papieøa Jana Paw≥a II;18-22a, 31-36;Szczecin;Szczecin;zachodniopomorskie
70-454;Szczecin;al. Papieøa Jana Paw≥a II;23-30;Szczecin;Szczecin;zachodniopomorskie
70-415;Szczecin;al. Papieøa Jana Paw≥a II;5-12, 42-49b;Szczecin;Szczecin;zachodniopomorskie
70-333;Szczecin;al. PiastÛw;13-16;Szczecin;Szczecin;zachodniopomorskie
70-325;Szczecin;al. PiastÛw;1-5;Szczecin;Szczecin;zachodniopomorskie
70-310;Szczecin;al. PiastÛw;17;Szczecin;Szczecin;zachodniopomorskie
71-064;Szczecin;al. PiastÛw;22-30c(p);Szczecin;Szczecin;zachodniopomorskie
71-065;Szczecin;al. PiastÛw;36-42;Szczecin;Szczecin;zachodniopomorskie
70-311;Szczecin;al. PiastÛw;42a-45/50, 48-54;Szczecin;Szczecin;zachodniopomorskie
70-335;Szczecin;al. PiastÛw;57-60;Szczecin;Szczecin;zachodniopomorskie
70-332;Szczecin;al. PiastÛw;61-70;Szczecin;Szczecin;zachodniopomorskie
70-327;Szczecin;al. PiastÛw;6-7;Szczecin;Szczecin;zachodniopomorskie
70-330;Szczecin;al. PiastÛw;71-73;Szczecin;Szczecin;zachodniopomorskie
70-326;Szczecin;al. PiastÛw;74-76;Szczecin;Szczecin;zachodniopomorskie
70-331;Szczecin;al. PiastÛw;8-12;Szczecin;Szczecin;zachodniopomorskie
70-111;Szczecin;al. PowstaÒcÛw Wielkopolskich;29-33, 34-46(p), 66/68-72(p), 69a-69d;Szczecin;Szczecin;zachodniopomorskie
70-110;Szczecin;al. PowstaÒcÛw Wielkopolskich;4-27, 20-22a(p), 35-41(n), 73-96;Szczecin;Szczecin;zachodniopomorskie
70-130;Szczecin;al. PowstaÒcÛw Wielkopolskich;49-60, 63-65(n);Szczecin;Szczecin;zachodniopomorskie
70-833;Szczecin;al. PrzyjaciÛ≥;;Szczecin;Szczecin;zachodniopomorskie
71-373;Szczecin;al. Spacerowa;;Szczecin;Szczecin;zachodniopomorskie
70-490;Szczecin;al. Wojska Polskiego;119-185(n);Szczecin;Szczecin;zachodniopomorskie
70-491;Szczecin;al. Wojska Polskiego;124-142(p);Szczecin;Szczecin;zachodniopomorskie
70-470;Szczecin;al. Wojska Polskiego;1-27(n);Szczecin;Szczecin;zachodniopomorskie
71-324;Szczecin;al. Wojska Polskiego;150-160(p);Szczecin;Szczecin;zachodniopomorskie
71-335;Szczecin;al. Wojska Polskiego;162-182(p);Szczecin;Szczecin;zachodniopomorskie
71-256;Szczecin;al. Wojska Polskiego;184-254(p), 215-247(n);Szczecin;Szczecin;zachodniopomorskie
71-325;Szczecin;al. Wojska Polskiego;187-195c(n);Szczecin;Szczecin;zachodniopomorskie
71-334;Szczecin;al. Wojska Polskiego;197-211a(n);Szczecin;Szczecin;zachodniopomorskie
70-471;Szczecin;al. Wojska Polskiego;2-24(p);Szczecin;Szczecin;zachodniopomorskie
70-475;Szczecin;al. Wojska Polskiego;26-50(p);Szczecin;Szczecin;zachodniopomorskie
70-473;Szczecin;al. Wojska Polskiego;29-49(n);Szczecin;Szczecin;zachodniopomorskie
70-476;Szczecin;al. Wojska Polskiego;51-63(n);Szczecin;Szczecin;zachodniopomorskie
70-477;Szczecin;al. Wojska Polskiego;52-62(p);Szczecin;Szczecin;zachodniopomorskie
70-479;Szczecin;al. Wojska Polskiego;64-70(p);Szczecin;Szczecin;zachodniopomorskie
70-478;Szczecin;al. Wojska Polskiego;65-69(n);Szczecin;Szczecin;zachodniopomorskie
70-482;Szczecin;al. Wojska Polskiego;72-94(p);Szczecin;Szczecin;zachodniopomorskie
70-481;Szczecin;al. Wojska Polskiego;73-97(n);Szczecin;Szczecin;zachodniopomorskie
70-484;Szczecin;al. Wojska Polskiego;96-106(p);Szczecin;Szczecin;zachodniopomorskie
70-483;Szczecin;al. Wojska Polskiego;99-117(n);Szczecin;Szczecin;zachodniopomorskie
71-432;Szczecin;al. Wyzwolenia;107-119(n);Szczecin;Szczecin;zachodniopomorskie
70-552;Szczecin;al. Wyzwolenia;1-11(n);Szczecin;Szczecin;zachodniopomorskie
70-555;Szczecin;al. Wyzwolenia;12-14(p);Szczecin;Szczecin;zachodniopomorskie
70-554;Szczecin;al. Wyzwolenia;13-23(n);Szczecin;Szczecin;zachodniopomorskie
70-532;Szczecin;al. Wyzwolenia;18-20(p);Szczecin;Szczecin;zachodniopomorskie
70-553;Szczecin;al. Wyzwolenia;2-10(p);Szczecin;Szczecin;zachodniopomorskie
70-531;Szczecin;al. Wyzwolenia;25-47(n);Szczecin;Szczecin;zachodniopomorskie
71-500;Szczecin;al. Wyzwolenia;30-50(p);Szczecin;Szczecin;zachodniopomorskie
71-400;Szczecin;al. Wyzwolenia;49-71(n);Szczecin;Szczecin;zachodniopomorskie
71-506;Szczecin;al. Wyzwolenia;52-70(p);Szczecin;Szczecin;zachodniopomorskie
71-401;Szczecin;al. Wyzwolenia;73-75(n);Szczecin;Szczecin;zachodniopomorskie
71-411;Szczecin;al. Wyzwolenia;77-97(n);Szczecin;Szczecin;zachodniopomorskie
71-560;Szczecin;al. Wyzwolenia;80-86(p);Szczecin;Szczecin;zachodniopomorskie
71-421;Szczecin;al. Wyzwolenia;99-105b(n);Szczecin;Szczecin;zachodniopomorskie
71-881;Szczecin;Alabastrowa;;Szczecin;Szczecin;zachodniopomorskie
70-833;Szczecin;AlbatrosÛw;;Szczecin;Szczecin;zachodniopomorskie
71-156;Szczecin;Aleksandra Fredry;;Szczecin;Szczecin;zachodniopomorskie
70-783;Szczecin;Aleksandra Kostki Napierskiego;;Szczecin;Szczecin;zachodniopomorskie
71-754;Szczecin;Aleksandra OmieczyÒskiego;;Szczecin;Szczecin;zachodniopomorskie
70-781;Szczecin;Aleksandra åwiÍtochowskiego;;Szczecin;Szczecin;zachodniopomorskie
70-880;Szczecin;Alfreda Soko≥owskiego;;Szczecin;Szczecin;zachodniopomorskie
71-497;Szczecin;Alpejska;;Szczecin;Szczecin;zachodniopomorskie
71-020;Szczecin;AlpinistÛw;;Szczecin;Szczecin;zachodniopomorskie
70-725;Szczecin;Aluminiowa;;Szczecin;Szczecin;zachodniopomorskie
70-772;Szczecin;Andre Citroena;;Szczecin;Szczecin;zachodniopomorskie
71-781;Szczecin;Andromedy;;Szczecin;Szczecin;zachodniopomorskie
71-642;Szczecin;Andrzeja Antosiewicza;;Szczecin;Szczecin;zachodniopomorskie
71-266;Szczecin;Andrzeja Frycza-Modrzewskiego;;Szczecin;Szczecin;zachodniopomorskie
70-306;Szczecin;Andrzeja Ma≥kowskiego;12-19;Szczecin;Szczecin;zachodniopomorskie
70-304;Szczecin;Andrzeja Ma≥kowskiego;1-4, 27-30;Szczecin;Szczecin;zachodniopomorskie
70-305;Szczecin;Andrzeja Ma≥kowskiego;5-9, 20-26;Szczecin;Szczecin;zachodniopomorskie
71-404;Szczecin;Andrzeja Niegolewskiego;;Szczecin;Szczecin;zachodniopomorskie
70-784;Szczecin;Andrzeja Struga;;Szczecin;Szczecin;zachodniopomorskie
70-493;Szczecin;Andrzeja åredniawskiego;;Szczecin;Szczecin;zachodniopomorskie
71-497;Szczecin;Andyjska;;Szczecin;Szczecin;zachodniopomorskie
71-037;Szczecin;Anhellego;;Szczecin;Szczecin;zachodniopomorskie
70-820;Szczecin;Anieli KrzywoÒ;;Szczecin;Szczecin;zachodniopomorskie
71-220;Szczecin;Anny Marii;;Szczecin;Szczecin;zachodniopomorskie
71-294;Szczecin;Anny Walentynowicz;;Szczecin;Szczecin;zachodniopomorskie
70-893;Szczecin;Antoniego Abrahama;;Szczecin;Szczecin;zachodniopomorskie
71-118;Szczecin;Antoniego Kaliny;;Szczecin;Szczecin;zachodniopomorskie
71-004;Szczecin;Antoniego LedÛchowskiego;;Szczecin;Szczecin;zachodniopomorskie
70-101;Szczecin;Antoniego MadaliÒskiego;;Szczecin;Szczecin;zachodniopomorskie
71-455;Szczecin;ArkoÒska;1-4, 51-52;Szczecin;Szczecin;zachodniopomorskie
71-470;Szczecin;ArkoÒska;7-48, 28-38b(p);Szczecin;Szczecin;zachodniopomorskie
70-887;Szczecin;Aroniowa;;Szczecin;Szczecin;zachodniopomorskie
70-781;Szczecin;Artura Grottgera;;Szczecin;Szczecin;zachodniopomorskie
71-891;Szczecin;Artyleryjska;;Szczecin;Szczecin;zachodniopomorskie
71-783;Szczecin;Astronomiczna;;Szczecin;Szczecin;zachodniopomorskie
71-798;Szczecin;Atlantycka;;Szczecin;Szczecin;zachodniopomorskie
71-301;Szczecin;Augusta Cieszkowskiego;;Szczecin;Szczecin;zachodniopomorskie
70-889;Szczecin;Azaliowa;;Szczecin;Szczecin;zachodniopomorskie
70-740;Szczecin;Azotowa;;Szczecin;Szczecin;zachodniopomorskie
70-846;Szczecin;Babiego Lata;;Szczecin;Szczecin;zachodniopomorskie
71-497;Szczecin;BabiogÛrska;;Szczecin;Szczecin;zachodniopomorskie
71-020;Szczecin;Bacy;;Szczecin;Szczecin;zachodniopomorskie
70-772;Szczecin;Bagienna;;Szczecin;Szczecin;zachodniopomorskie
71-838;Szczecin;Bajeczna;;Szczecin;Szczecin;zachodniopomorskie
71-799;Szczecin;Bajkowa;;Szczecin;Szczecin;zachodniopomorskie
70-893;Szczecin;Bakaliowa;;Szczecin;Szczecin;zachodniopomorskie
70-882;Szczecin;Balladyny;;Szczecin;Szczecin;zachodniopomorskie
71-829;Szczecin;Ba≥kaÒska;;Szczecin;Szczecin;zachodniopomorskie
70-880;Szczecin;Ba≥tycka;;Szczecin;Szczecin;zachodniopomorskie
71-028;Szczecin;Barbakan;;Szczecin;Szczecin;zachodniopomorskie
71-710;Szczecin;BardziÒska;;Szczecin;Szczecin;zachodniopomorskie
71-487;Szczecin;Bartnicza;;Szczecin;Szczecin;zachodniopomorskie
70-238;Szczecin;Bartosza G≥owackiego;;Szczecin;Szczecin;zachodniopomorskie
70-666;Szczecin;Basenowa;;Szczecin;Szczecin;zachodniopomorskie
71-804;Szczecin;Baúniowa;;Szczecin;Szczecin;zachodniopomorskie
70-760;Szczecin;BatalionÛw Ch≥opskich;1-22/23, 98-121;Szczecin;Szczecin;zachodniopomorskie
70-764;Szczecin;BatalionÛw Ch≥opskich;26-48, 78-97a;Szczecin;Szczecin;zachodniopomorskie
70-770;Szczecin;BatalionÛw Ch≥opskich;49-72a;Szczecin;Szczecin;zachodniopomorskie
71-614;Szczecin;Bazarowa;;Szczecin;Szczecin;zachodniopomorskie
70-891;Szczecin;Bazyliowa;;Szczecin;Szczecin;zachodniopomorskie
70-795;Szczecin;Baøantowa;;Szczecin;Szczecin;zachodniopomorskie
71-795;Szczecin;Belgijska;;Szczecin;Szczecin;zachodniopomorskie
70-843;Szczecin;Belgradzka;;Szczecin;Szczecin;zachodniopomorskie
70-751;Szczecin;Berka Joselewicza;;Szczecin;Szczecin;zachodniopomorskie
71-885;Szczecin;BernardyÒska;;Szczecin;Szczecin;zachodniopomorskie
71-497;Szczecin;Beskidzka;;Szczecin;Szczecin;zachodniopomorskie
